NSN,First_Name,Surname,DOB,Gender,Ethnicity,Citizenship_Status,Residency_Status,Faculty_Home,Enrolment_Status,Year_of_Study,Disability_Flag,First_in_Family
1000003565,Jack,Wang,1972-10-28,Male,Asian,NZ Permanent Resident,Domestic,Education,Completed,4,N,N
1000003566,Aisha,Wilson,1989-06-19,Female,Asian,International,International,Science & Technology,Enrolled,2,N,N
1000003567,Sione,Stewart,1979-03-17,Male,NZ European,NZ Citizen,Domestic,Education,Enrolled,1,N,Y
1000003568,Mia,Nguyen,1982-03-24,Female,NZ European,NZ Citizen,Domestic,Education,Enrolled,3,N,N
1000003569,Wei,Latu,1997-03-27,Male,NZ European,NZ Citizen,Domestic,Arts & Social Sciences,Withdrawn,3,N,N
1000003570,Leilani,Smith,1989-09-02,Female,Asian,International,International,Health Sciences,Enrolled,2,N,N
1000003571,Matiu,Chen,1981-01-09,Male,Māori,NZ Citizen,Domestic,Arts & Social Sciences,Withdrawn,1,N,Y
1000003572,Mia,McCarthy,1986-07-02,Female,Pacific Peoples,NZ Permanent Resident,Domestic,Education,Completed,2,N,N
1000003573,Caleb,Thomas,1991-02-10,Male,Māori,NZ Citizen,Domestic,Arts & Social Sciences,Enrolled,1,N,N
1000003574,Oliver,Wilson,1984-08-06,Male,Other,NZ Citizen,Domestic,Education,Enrolled,1,N,N
1000003575,Tupou,Kumar,1973-12-09,Male,Other,NZ Citizen,Domestic,Science & Technology,Enrolled,1,N,N
1000003576,Mei,Harris,1968-08-19,Female,Asian,NZ Citizen,Domestic,Science & Technology,Enrolled,3,N,Y
1000003577,Ruby,Fraser,1988-04-27,Female,MELAA,NZ Citizen,Domestic,Arts & Social Sciences,Enrolled,3,N,N
1000003578,Maria,Brown,1978-10-26,Female,NZ European,NZ Citizen,Domestic,Arts & Social Sciences,Enrolled,1,Y,N
1000003579,Oscar,Wang,2003-08-08,Male,NZ European,NZ Citizen,Domestic,Arts & Social Sciences,Withdrawn,1,N,Y
1000003580,Taylor,Liu,1993-04-24,Not Stated,Māori,NZ Citizen,Domestic,Business & Economics,Enrolled,3,N,N
1000003581,Liam,Fono,1989-01-16,Male,Asian,International,International,Education,Enrolled,3,N,N
1000003582,Amelia,Li,2006-05-27,Female,Māori,NZ Citizen,Domestic,Health Sciences,Enrolled,1,N,Y
1000003583,Jack,Zhang,1975-04-02,Male,MELAA,NZ Permanent Resident,Domestic,Education,Enrolled,4,N,N
1000003584,Blake,Singh,1976-12-30,Non-binary / Gender Diverse,NZ European,NZ Citizen,Domestic,Arts & Social Sciences,Enrolled,1,N,N
1000003585,Ruby,Smith,1998-10-09,Female,Pacific Peoples,NZ Citizen,Domestic,Science & Technology,Enrolled,3,N,N
1000003586,Mason,Singh,1983-12-26,Male,NZ European,NZ Citizen,Domestic,Arts & Social Sciences,Enrolled,1,N,Y
1000003587,Ming,Te Hau,1968-11-28,Male,NZ European,NZ Citizen,Domestic,Arts & Social Sciences,Enrolled,1,N,N
1000003588,Charlotte,Māhaki,1975-12-23,Female,NZ European,NZ Citizen,Domestic,Arts & Social Sciences,Completed,3,N,N
1000003589,Sina,Campbell,1969-04-22,Female,Asian,NZ Permanent Resident,Domestic,Arts & Social Sciences,Enrolled,3,N,N
1000003590,Ethan,Campbell,1974-03-17,Male,NZ European,NZ Permanent Resident,Domestic,Arts & Social Sciences,Completed,3,N,Y
1000003591,Lucas,Faleolo,1996-02-16,Male,NZ European,NZ Citizen,Domestic,Education,Enrolled,4,N,N
1000003592,Tupou,McCarthy,1986-07-12,Male,Unknown/Not Stated,International,International,Arts & Social Sciences,Enrolled,1,N,N
1000003593,Lucy,Patel,2003-05-11,Female,Asian,International,International,Education,Enrolled,1,N,N
1000003594,Chloe,Ngāta,1982-11-12,Female,Asian,NZ Citizen,Domestic,Business & Economics,Enrolled,2,N,Y
1000003595,Hemi,Li,1979-12-13,Male,Asian,NZ Citizen,Domestic,Arts & Social Sciences,Enrolled,2,N,N
1000003596,Liam,Singh,1982-04-15,Male,Other,NZ Citizen,Domestic,Arts & Social Sciences,Enrolled,1,N,N
1000003597,Priya,Costa,1979-11-30,Female,NZ European,NZ Permanent Resident,Domestic,Science & Technology,Enrolled,1,N,Y
1000003598,Lucy,Ferreira,1983-07-23,Female,NZ European,NZ Citizen,Domestic,Arts & Social Sciences,Completed,4,N,Y
1000003599,Lucy,Te Hau,1998-01-15,Female,Asian,International,International,Science & Technology,Completed,2,N,N
1000003600,Quinn,Wilson,1989-05-14,Not Stated,Other,International,International,Arts & Social Sciences,Enrolled,2,N,N
1000003601,Ava,Sullivan,1969-04-05,Female,Asian,NZ Citizen,Domestic,Health Sciences,Enrolled,1,N,N
1000003602,James,Ioane,1987-07-07,Male,Asian,NZ Citizen,Domestic,Science & Technology,Completed,1,N,N
1000003603,Ngaio,Martin,1986-02-08,Female,Pacific Peoples,NZ Permanent Resident,Domestic,Education,Enrolled,3,N,Y
1000003604,Olivia,Anderson,1977-07-13,Female,NZ European,NZ Citizen,Domestic,Arts & Social Sciences,Enrolled,3,N,Y
1000003605,Lily,Tūhoe,1981-11-13,Female,Māori,NZ Citizen,Domestic,Science & Technology,Enrolled,3,N,N
1000003606,Mia,Sato,1975-05-16,Female,NZ European,NZ Citizen,Domestic,Education,Enrolled,4,N,N
1000003607,Moana,Fraser,2006-02-16,Female,Asian,International,International,Arts & Social Sciences,Completed,1,N,N
1000003608,Charlotte,Ngāta,1985-08-23,Female,Asian,International,International,Business & Economics,Enrolled,3,N,Y
1000003609,Hemi,Walker,2006-03-18,Male,Māori,NZ Citizen,Domestic,Arts & Social Sciences,Withdrawn,2,N,N
1000003610,Miguel,Sullivan,1994-08-25,Male,Asian,International,International,Business & Economics,Enrolled,4,Y,N
1000003611,Rangi,Fono,2006-07-03,Male,Other,International,International,Arts & Social Sciences,Enrolled,4,N,N
1000003612,Sam,Faleolo,1994-03-08,Male,NZ European,NZ Citizen,Domestic,Business & Economics,Completed,2,N,Y
1000003613,Isabella,Murphy,1985-08-10,Female,MELAA,International,International,Science & Technology,Enrolled,1,N,N
1000003614,Amelia,Wilson,1998-12-26,Female,Asian,International,International,Arts & Social Sciences,Enrolled,2,N,N
1000003615,William,Li,2005-09-18,Male,Unknown/Not Stated,NZ Citizen,Domestic,Science & Technology,Completed,4,N,N
1000003616,Leilani,Zhang,2005-08-21,Female,NZ European,NZ Citizen,Domestic,Education,Enrolled,1,N,N
1000003617,Amelia,Sato,1981-06-25,Female,Other,NZ Permanent Resident,Domestic,Business & Economics,Enrolled,1,N,N
1000003618,Quinn,Fono,1988-10-04,Non-binary / Gender Diverse,Other,International,International,Business & Economics,Enrolled,4,N,N
1000003619,Ava,Faleolo,1988-07-17,Female,Asian,International,International,Arts & Social Sciences,Enrolled,4,N,N
1000003620,Logan,Stewart,1989-05-20,Male,NZ European,NZ Citizen,Domestic,Foundation Studies,Enrolled,1,N,Y
1000003621,Lily,Li,1975-12-01,Female,Pacific Peoples,NZ Citizen,Domestic,Arts & Social Sciences,Enrolled,3,N,Y
1000003622,Tupou,Williams,1990-07-20,Male,Unknown/Not Stated,NZ Citizen,Domestic,Education,Enrolled,1,Y,N
1000003623,Finn,Ferreira,1986-11-06,Male,Māori,NZ Citizen,Domestic,Arts & Social Sciences,Enrolled,3,N,Y
1000003624,Matiu,Brown,1983-10-03,Male,Asian,NZ Citizen,Domestic,Science & Technology,Enrolled,2,N,N
1000003625,Wiremu,Tūhoe,1991-06-29,Male,Pacific Peoples,NZ Permanent Resident,Domestic,Arts & Social Sciences,Enrolled,3,N,Y
1000003626,Amelia,Fraser,1983-06-04,Female,,NZ Citizen,Domestic,Business & Economics,Enrolled,1,N,N
1000003627,Sione,Māhaki,1975-05-22,Male,NZ European,NZ Citizen,Domestic,Business & Economics,Withdrawn,1,N,Y
1000003628,Liam,Taylor,1998-02-21,Male,Asian,International,International,Business & Economics,Enrolled,4,N,N
1000003629,Rangi,Murphy,1999-08-04,Male,Asian,International,International,Business & Economics,Enrolled,2,N,N
1000003630,Olivia,Martin,1990-07-15,Female,NZ European,NZ Citizen,Domestic,Science & Technology,Enrolled,1,N,N
1000003631,Teuila,Zhang,1971-02-13,Female,Māori,NZ Citizen,Domestic,Business & Economics,Completed,3,Y,Y
1000003632,Lucy,Sato,1983-01-21,Female,Unknown/Not Stated,NZ Citizen,Domestic,Education,Enrolled,2,N,Y
1000003633,Ngaio,Tuilagi,1992-02-03,Female,NZ European,NZ Citizen,Domestic,Foundation Studies,Completed,1,N,N
1000003634,Amelia,Park,2007-01-12,Female,Asian,NZ Citizen,Domestic,Science & Technology,Enrolled,2,N,N
1000003635,Mason,Harris,1985-11-25,Male,Māori,NZ Citizen,Domestic,Business & Economics,Enrolled,3,N,N
1000003636,Ethan,Sato,2004-01-09,Male,Other,International,International,Business & Economics,Completed,2,N,N
1000003637,Grace,Fraser,1984-04-17,Female,Māori,NZ Citizen,Domestic,Arts & Social Sciences,Enrolled,2,N,Y
1000003638,Henry,Fitzgerald,1996-09-21,Male,Māori,NZ Citizen,Domestic,Business & Economics,Enrolled,1,N,Y
1000003639,Carlos,Māhaki,2002-06-21,Male,Asian,International,International,Education,Enrolled,2,N,N
1000003640,Grace,Parata,2004-03-17,Female,NZ European,NZ Citizen,Domestic,Foundation Studies,Enrolled,3,N,Y
1000003641,Mia,Thompson,2002-02-13,Female,NZ European,NZ Citizen,Domestic,Health Sciences,Enrolled,2,N,Y
1000003642,Sam,Singh,1991-06-28,Male,Unknown/Not Stated,International,International,Arts & Social Sciences,Enrolled,1,N,N
1000003643,Robin,Campbell,1996-01-11,Non-binary / Gender Diverse,NZ European,NZ Permanent Resident,Domestic,Arts & Social Sciences,Enrolled,2,N,Y
1000003644,Aisha,Wang,1979-04-19,Female,Pacific Peoples,NZ Citizen,Domestic,Education,Enrolled,1,N,N
1000003645,Henry,Seu,2004-08-04,Male,Unknown/Not Stated,International,International,Arts & Social Sciences,Enrolled,1,Y,Y
1000003646,Maria,Chen,1988-03-18,Female,Asian,International,International,Arts & Social Sciences,Enrolled,1,N,Y
1000003647,Lily,Murphy,1977-02-06,Female,Pacific Peoples,NZ Citizen,Domestic,Business & Economics,Completed,2,N,N
1000003648,Finn,Thomas,1999-12-31,Male,Māori,NZ Citizen,Domestic,Education,Completed,1,N,N
1000003649,Sophie,Li,1988-05-05,Female,NZ European,NZ Citizen,Domestic,Arts & Social Sciences,Completed,3,N,N
1000003650,Logan,Wilson,1989-11-16,Male,Pacific Peoples,NZ Citizen,Domestic,Education,Enrolled,3,N,Y
1000003651,Amir,Fono,1990-06-15,Male,NZ European,NZ Permanent Resident,Domestic,Business & Economics,Withdrawn,3,N,N
1000003652,William,Li,1982-12-05,Male,Other,NZ Citizen,Domestic,Science & Technology,Enrolled,2,N,N
1000003653,Hine,Santos,1996-10-31,Female,Pacific Peoples,NZ Citizen,Domestic,Arts & Social Sciences,Enrolled,1,N,Y
1000003654,Ruby,Te Hau,1991-08-16,Female,Māori,NZ Citizen,Domestic,Education,Enrolled,2,N,N
1000003655,Finn,Latu,1989-08-23,Male,Asian,NZ Citizen,Domestic,Business & Economics,Enrolled,1,N,N
1000003656,Amir,Brown,1996-08-19,Male,MELAA,International,International,Arts & Social Sciences,Enrolled,1,N,Y
1000003657,Grace,Sato,1996-05-14,Female,Māori,NZ Citizen,Domestic,Business & Economics,Enrolled,2,N,N
1000003658,Amir,Martin,1987-05-19,Male,Māori,NZ Citizen,Domestic,Foundation Studies,Enrolled,2,N,Y
1000003659,Noah,Ngāta,1979-02-06,Male,NZ European,NZ Permanent Resident,Domestic,Foundation Studies,Withdrawn,3,Y,Y
1000003660,Mason,Williams,1978-04-22,Male,NZ European,NZ Citizen,Domestic,Science & Technology,Enrolled,1,N,N
1000003661,Logan,Parata,1979-04-17,Male,NZ European,NZ Permanent Resident,Domestic,Business & Economics,Enrolled,1,N,Y
1000003662,Rangi,Chen,2006-12-02,Male,Pacific Peoples,NZ Citizen,Domestic,Arts & Social Sciences,Enrolled,4,N,N
1000003663,Fatima,Ioane,1999-03-19,Female,NZ European,NZ Permanent Resident,Domestic,Arts & Social Sciences,Enrolled,1,N,N
1000003664,Mason,Kumar,1994-06-22,Male,Asian,International,International,Business & Economics,Completed,2,N,Y
1000003665,Aisha,Wang,1990-09-11,Female,Other,International,International,Health Sciences,Completed,2,N,N
1000003666,James,Williams,1976-06-20,Male,MELAA,NZ Citizen,Domestic,Science & Technology,Enrolled,3,Y,N
1000003667,Aisha,Latu,1974-09-27,Female,NZ European,NZ Citizen,Domestic,Health Sciences,Enrolled,4,N,N
1000003668,Sione,Santos,1979-03-26,Male,MELAA,NZ Citizen,Domestic,Education,Withdrawn,2,N,Y
1000003669,Emma,Santos,1993-01-04,Female,Other,NZ Citizen,Domestic,Education,Enrolled,1,N,Y
1000003670,Amir,Thompson,1991-02-18,Male,Māori,NZ Citizen,Domestic,Business & Economics,Enrolled,2,N,Y
1000003671,Ethan,Seu,1988-05-05,Male,NZ European,NZ Citizen,Domestic,Business & Economics,Enrolled,3,N,Y
1000003672,Raj,Williams,1987-11-11,Male,Pacific Peoples,NZ Citizen,Domestic,Education,Enrolled,1,N,N
1000003673,Leilani,Williams,1998-03-29,Female,Asian,International,International,Science & Technology,Completed,1,N,N
1000003674,Moana,Martin,1998-11-20,Female,Other,International,International,Science & Technology,Completed,1,N,N
1000003675,Sam,Ioane,2004-05-24,Male,Asian,International,International,Arts & Social Sciences,Enrolled,2,N,N
1000003676,Hine,Thomas,2002-10-29,Female,Māori,NZ Citizen,Domestic,Health Sciences,Enrolled,1,N,N
1000003677,Miguel,Harris,1998-09-01,Male,NZ European,NZ Citizen,Domestic,Arts & Social Sciences,Enrolled,2,Y,N
1000003678,Grace,Stewart,1991-04-19,Female,Asian,International,International,Business & Economics,Enrolled,4,N,N
1000003679,William,Te Hau,1997-06-14,Male,Asian,International,International,Arts & Social Sciences,Withdrawn,3,N,Y
1000003680,Leo,Wang,1992-10-15,Male,Asian,International,International,Education,Enrolled,1,N,N
1000003681,Teuila,Harris,1976-01-09,Female,NZ European,NZ Citizen,Domestic,Business & Economics,Enrolled,2,N,Y
1000003682,Logan,Taylor,1998-04-27,Male,MELAA,International,International,Arts & Social Sciences,Enrolled,2,N,Y
1000003683,Ava,Fraser,1989-08-26,Female,Asian,International,International,Education,Enrolled,1,N,N
1000003684,Caleb,Ngāta,2002-01-30,Male,Asian,International,International,Arts & Social Sciences,Enrolled,3,N,N
1000003685,Sione,Zhang,2002-08-01,Male,Māori,NZ Permanent Resident,Domestic,Arts & Social Sciences,Enrolled,2,N,N
1000003686,Oliver,Li,1995-11-27,Male,NZ European,NZ Citizen,Domestic,Business & Economics,Enrolled,1,N,Y
1000003687,Whina,Campbell,1977-04-13,Female,NZ European,NZ Citizen,Domestic,Health Sciences,Enrolled,3,N,Y
1000003688,Amelia,Thompson,1970-12-01,Female,NZ European,NZ Citizen,Domestic,Arts & Social Sciences,Enrolled,3,N,N
1000003689,Sina,Tuilagi,1988-01-26,Female,Other,International,International,Arts & Social Sciences,Enrolled,2,N,N
1000003690,Mason,Fono,1991-06-07,Male,Unknown/Not Stated,International,International,Education,Enrolled,1,N,Y
1000003691,Ming,Fraser,2001-10-05,Male,NZ European,NZ Citizen,Domestic,Education,Enrolled,4,N,N
1000003692,Jack,Wilson,1993-11-17,Male,Other,International,International,Education,Completed,2,N,N
1000003693,Drew,Sato,1991-12-15,Not Stated,Asian,International,International,Arts & Social Sciences,Enrolled,1,N,Y
1000003694,Oliver,Nguyen,2007-02-19,Male,NZ European,NZ Permanent Resident,Domestic,Education,Enrolled,4,N,Y
1000003695,Sina,Faleolo,1990-04-26,Female,NZ European,NZ Citizen,Domestic,Business & Economics,Enrolled,1,N,N
1000003696,Taylor,Sullivan,1971-07-01,Non-binary / Gender Diverse,Other,NZ Citizen,Domestic,Arts & Social Sciences,Enrolled,1,N,Y
1000003697,Lin,Seu,2006-10-20,Female,Asian,NZ Permanent Resident,Domestic,Arts & Social Sciences,Enrolled,2,Y,Y
1000003698,Carlos,Tūhoe,1989-03-17,Male,NZ European,NZ Permanent Resident,Domestic,Science & Technology,Enrolled,1,N,N
1000003699,Lucy,McCarthy,2001-07-13,Female,NZ European,NZ Citizen,Domestic,Foundation Studies,Enrolled,4,N,N
1000003700,Ava,Ferreira,1971-05-04,Female,Pacific Peoples,NZ Citizen,Domestic,Science & Technology,Enrolled,2,N,N
1000003701,James,Kim,1988-01-15,Male,NZ European,NZ Permanent Resident,Domestic,Science & Technology,Enrolled,2,N,N
1000003702,Ethan,Tuilagi,1986-09-05,Male,Asian,International,International,Arts & Social Sciences,Completed,1,N,N
1000003703,Maria,Tuilagi,1983-06-01,Female,NZ European,NZ Citizen,Domestic,Foundation Studies,Enrolled,1,N,Y
1000003704,Oliver,Wang,1977-06-03,Male,NZ European,NZ Permanent Resident,Domestic,Education,Enrolled,2,N,N
1000003705,Oscar,O'Brien,1997-07-08,Male,MELAA,International,International,Business & Economics,Enrolled,3,N,N
1000003706,Lin,Liu,1996-08-29,Female,NZ European,NZ Citizen,Domestic,Business & Economics,Enrolled,4,N,N
1000003707,Wei,Wang,1990-11-01,Male,Unknown/Not Stated,NZ Citizen,Domestic,Education,Enrolled,3,N,N
1000003708,Reece,Smith,1990-12-22,Non-binary / Gender Diverse,Asian,NZ Permanent Resident,Domestic,Business & Economics,Enrolled,1,N,N
1000003709,Matiu,Wang,1991-01-19,Male,Asian,International,International,Arts & Social Sciences,Enrolled,3,N,N
1000003710,Raj,Ioane,1982-04-03,Male,NZ European,NZ Citizen,Domestic,Education,Withdrawn,1,N,N
1000003711,Matiu,Murphy,1979-11-07,Male,Māori,NZ Citizen,Domestic,Business & Economics,Completed,3,N,N
1000003712,Logan,Patel,1981-03-08,Male,Māori,NZ Permanent Resident,Domestic,Arts & Social Sciences,Enrolled,2,N,N
1000003713,Ava,Tūhoe,1980-12-17,Female,NZ European,NZ Citizen,Domestic,Science & Technology,Enrolled,1,N,N
1000003714,Ethan,Tūhoe,1969-02-28,Male,Other,NZ Citizen,Domestic,Arts & Social Sciences,Withdrawn,2,N,N
1000003715,Teuila,Brown,1968-09-25,Female,Asian,NZ Citizen,Domestic,Arts & Social Sciences,Enrolled,2,N,N
1000003716,Ben,Parata,2002-01-29,Male,MELAA,NZ Citizen,Domestic,Education,Enrolled,1,N,N
1000003717,Lily,Harris,1988-04-28,Female,Māori,NZ Citizen,Domestic,Arts & Social Sciences,Completed,2,Y,Y
1000003718,Amir,Campbell,1992-06-29,Male,Asian,International,International,Education,Enrolled,2,N,N
1000003719,Sione,Nguyen,1987-09-03,Male,Asian,International,International,Health Sciences,Enrolled,2,N,N
1000003720,Sophie,Parata,1989-12-14,Female,NZ European,NZ Permanent Resident,Domestic,Arts & Social Sciences,Withdrawn,1,N,Y
1000003721,Wei,Harris,1987-05-27,Female,Asian,NZ Citizen,Domestic,Business & Economics,Enrolled,1,N,N
1000003722,Fatima,Nguyen,1995-08-28,Female,Māori,NZ Citizen,Domestic,Business & Economics,Enrolled,4,N,Y
1000003723,Blake,Ioane,1976-07-19,Non-binary / Gender Diverse,Asian,NZ Citizen,Domestic,Arts & Social Sciences,Enrolled,4,N,Y
1000003724,Leo,McCarthy,1971-10-10,Male,MELAA,NZ Citizen,Domestic,Science & Technology,Completed,3,N,N
1000003725,Whina,Tuilagi,2002-03-23,Female,NZ European,NZ Citizen,Domestic,Arts & Social Sciences,Enrolled,1,N,N
1000003726,Priya,Park,1992-02-12,Female,Other,NZ Permanent Resident,Domestic,Business & Economics,Enrolled,2,N,N
1000003727,Ben,Fraser,1986-06-20,Male,Unknown/Not Stated,International,International,Education,Enrolled,4,N,N
1000003728,Teuila,Wang,2005-11-26,Female,MELAA,International,International,Education,Enrolled,4,Y,N
1000003729,Teuila,Jones,1973-06-13,Female,NZ European,NZ Citizen,Domestic,Arts & Social Sciences,Completed,4,N,N
1000003730,Sione,Ioane,1991-09-02,Male,Other,International,International,Business & Economics,Enrolled,2,N,N
1000003731,Sina,Nguyen,2000-10-13,Female,Asian,International,International,Science & Technology,Enrolled,2,N,Y
1000003732,Max,Murphy,1998-06-09,Male,NZ European,NZ Citizen,Domestic,Arts & Social Sciences,Enrolled,1,Y,N
1000003733,Ethan,Singh,1998-10-15,Male,MELAA,NZ Permanent Resident,Domestic,Arts & Social Sciences,Enrolled,2,N,N
1000003734,Henry,Parata,1999-03-21,Male,Unknown/Not Stated,International,International,Business & Economics,Enrolled,2,N,N
1000003735,Tupou,Fono,1987-12-24,Male,Asian,International,International,Education,Enrolled,3,N,N
1000003736,Fatima,Thomas,1983-07-30,Female,NZ European,NZ Citizen,Domestic,Business & Economics,Withdrawn,2,N,N
1000003737,Oscar,Campbell,1971-11-19,Male,NZ European,NZ Citizen,Domestic,Business & Economics,Enrolled,1,N,N
1000003738,Carlos,McCarthy,1968-10-17,Male,NZ European,NZ Citizen,Domestic,Business & Economics,Enrolled,4,N,Y
1000003739,Sina,Wilson,2004-04-21,Female,MELAA,NZ Citizen,Domestic,Arts & Social Sciences,Completed,2,N,N
1000003740,Priya,Brown,1975-09-07,Female,NZ European,NZ Citizen,Domestic,Business & Economics,Completed,3,N,N
1000003741,Ava,Liu,1988-08-26,Female,MELAA,International,International,Business & Economics,Enrolled,1,N,Y
1000003742,Ethan,Costa,2000-08-14,Male,MELAA,International,International,Arts & Social Sciences,Enrolled,2,N,Y
1000003743,Aisha,Williams,1969-09-28,Female,NZ European,NZ Citizen,Domestic,Education,Enrolled,3,N,N
1000003744,Ben,Fraser,2001-01-10,Male,Unknown/Not Stated,International,International,Science & Technology,Completed,3,N,N
1000003745,Fatima,Seu,1975-11-08,Female,Pacific Peoples,NZ Citizen,Domestic,Arts & Social Sciences,Enrolled,2,N,N
1000003746,Ben,Faleolo,1986-06-07,Male,NZ European,NZ Citizen,Domestic,Education,Enrolled,1,N,N
1000003747,Sophie,Liu,1997-12-27,Female,Unknown/Not Stated,International,International,Business & Economics,Enrolled,2,N,N
1000003748,Tupou,McCarthy,1994-03-19,Male,Asian,International,International,Health Sciences,Withdrawn,3,N,Y
