NSN,Faculty,Citizenship_Status,Ethnicity,Gender,Year_of_Study,Disability_Flag,First_in_Family,Teaching_Score,Support_Score,Sense_of_Belonging,Admin_Experience,Retention_Likelihood,Survey_Response_Flag,Survey_Year,Free_Text_Theme
1000000099,Education,International,Asian,Male,2,N,Y,7.8,10.0,7.1,5.9,7.7,Y,2024,Cultural events helped me feel included
1000003475,Education,NZ Permanent Resident,Pacific Peoples,Female,3,N,Y,8.3,6.8,5.6,8.9,6.6,Y,2024,Campus facilities are excellent
1000000744,Arts & Social Sciences,International,Asian,Female,1,N,Y,8.0,4.8,7.8,5.3,6.7,Y,2024,Would appreciate more feedback on assessments
1000006008,Business & Economics,International,Asian,Male,3,N,N,7.7,3.4,8.9,5.5,5.1,Y,2024,Felt isolated during online delivery
1000000480,Arts & Social Sciences,NZ Citizen,NZ European,Female,2,N,Y,10.0,4.8,4.2,6.8,6.3,Y,2024,Course content felt outdated in places
1000004275,Education,NZ Permanent Resident,Pacific Peoples,Female,1,N,N,9.0,8.0,5.4,5.5,7.0,Y,2024,Great sense of community in my programme
1000006447,Science & Technology,International,Other,Male,4,Y,N,6.2,5.9,4.6,7.8,5.2,Y,2024,Campus facilities are excellent
1000004567,Science & Technology,NZ Citizen,NZ European,Female,1,Y,Y,10.0,5.3,6.2,6.5,7.3,Y,2024,Lecturers were approachable and knowledgeable
1000001157,Health Sciences,NZ Permanent Resident,NZ European,Female,2,Y,N,8.1,8.4,7.6,8.0,8.2,Y,2024,English language support was invaluable
1000001437,Business & Economics,NZ Citizen,NZ European,Male,4,N,N,10.0,8.6,5.3,7.9,8.6,Y,2024,Enjoyed the hands-on learning approach
1000004907,Business & Economics,NZ Citizen,NZ European,Not Stated,1,N,N,10.0,5.2,7.5,5.0,7.5,Y,2024,Timetabling clashes made study difficult
1000000402,Education,International,Asian,Male,1,Y,N,7.3,8.1,3.6,6.7,5.9,Y,2024,Library resources met my needs
1000002195,Science & Technology,International,Asian,Male,2,N,N,7.5,7.1,6.4,6.4,7.4,Y,2024,Felt isolated during online delivery
1000000949,Arts & Social Sciences,International,Other,Male,2,N,N,6.4,3.7,4.8,2.9,4.1,Y,2024,Lecturers were approachable and knowledgeable
1000002067,Business & Economics,NZ Citizen,NZ European,Male,2,Y,Y,9.0,7.7,7.6,4.6,7.3,Y,2024,Campus facilities are excellent
1000005873,Science & Technology,NZ Permanent Resident,NZ European,Male,1,N,N,7.6,4.9,8.4,9.7,7.4,Y,2024,Timetabling clashes made study difficult
1000004525,Arts & Social Sciences,NZ Citizen,NZ European,Female,1,N,N,6.0,6.0,5.7,5.6,6.2,Y,2024,English language support was invaluable
1000000668,Business & Economics,NZ Citizen,NZ European,Female,4,N,N,7.7,8.3,7.2,4.7,7.1,Y,2024,Great sense of community in my programme
1000000218,Arts & Social Sciences,NZ Citizen,Pacific Peoples,Female,3,Y,N,6.0,6.0,9.0,7.9,6.2,Y,2024,Library resources met my needs
1000001962,Business & Economics,NZ Permanent Resident,NZ European,Female,3,N,N,6.2,9.3,3.6,7.0,6.4,Y,2024,Strong industry connections in my programme
1000004450,Foundation Studies,NZ Citizen,NZ European,Male,3,N,N,6.0,6.4,8.3,6.2,6.1,Y,2024,Enjoyed the hands-on learning approach
1000002972,Health Sciences,NZ Permanent Resident,NZ European,Male,1,N,Y,7.8,8.6,7.1,5.3,7.7,Y,2024,Clear pathway to employment in my field
1000002213,Science & Technology,NZ Citizen,NZ European,Female,1,N,Y,5.5,5.4,7.6,5.5,6.3,Y,2024,Cultural events helped me feel included
1000004047,Business & Economics,NZ Citizen,NZ European,Male,2,N,N,5.8,6.4,5.4,5.7,5.5,Y,2024,Would appreciate more feedback on assessments
1000002377,Science & Technology,International,Asian,Male,2,N,Y,8.0,7.1,7.7,10.0,8.0,Y,2024,Support services were very helpful
1000004327,Business & Economics,NZ Permanent Resident,Other,Female,1,Y,N,8.0,7.2,7.3,7.4,6.8,Y,2024,English language support was invaluable
1000006245,Business & Economics,International,Asian,Female,1,N,N,8.4,7.8,8.8,6.9,8.2,Y,2024,Enjoyed the hands-on learning approach
1000002145,Arts & Social Sciences,NZ Citizen,Other,Non-binary / Gender Diverse,1,N,N,5.4,6.8,6.0,5.5,6.3,Y,2024,English language support was invaluable
1000000777,Science & Technology,International,Unknown/Not Stated,Male,2,N,N,7.3,7.7,4.5,4.8,5.8,Y,2024,Enjoyed the hands-on learning approach
1000006032,Arts & Social Sciences,NZ Permanent Resident,Pacific Peoples,Male,2,Y,N,9.4,5.9,1.9,7.2,5.4,Y,2024,Great sense of community in my programme
1000005045,Education,NZ Citizen,NZ European,Male,1,N,N,10.0,7.4,3.4,6.9,7.9,Y,2024,Would benefit from more career guidance
1000006220,Business & Economics,NZ Citizen,Asian,Female,4,N,N,7.5,5.3,4.7,4.6,6.4,Y,2024,Workload felt unmanageable at times
1000001491,Education,NZ Permanent Resident,NZ European,Male,3,Y,N,7.5,4.6,7.2,6.6,5.7,Y,2024,Felt isolated during online delivery
1000005969,Business & Economics,NZ Citizen,NZ European,Female,2,N,N,5.8,8.4,6.9,7.2,7.1,Y,2024,Great sense of community in my programme
1000004404,Arts & Social Sciences,NZ Citizen,Asian,Female,3,N,N,7.3,5.6,6.1,8.5,7.3,Y,2024,Enjoyed the hands-on learning approach
1000002755,Science & Technology,NZ Permanent Resident,NZ European,Male,1,N,N,5.3,6.6,8.0,9.9,7.6,Y,2024,Scholarship support made a real difference
1000004850,Foundation Studies,NZ Citizen,Māori,Female,2,N,N,4.9,7.3,6.2,7.8,5.8,Y,2024,Would appreciate more feedback on assessments
1000004687,Business & Economics,NZ Permanent Resident,NZ European,Male,1,N,N,7.3,6.3,3.7,7.6,6.4,Y,2024,Workload felt unmanageable at times
1000000517,Education,NZ Permanent Resident,Māori,Female,4,N,N,6.3,6.8,6.4,6.3,6.6,Y,2024,Campus facilities are excellent
1000005992,Education,NZ Citizen,NZ European,Female,3,N,N,7.6,5.5,2.1,8.3,6.2,Y,2024,Would benefit from more career guidance
1000003227,Education,NZ Permanent Resident,Māori,Male,1,N,N,7.9,8.7,7.7,5.8,7.7,Y,2024,Library resources met my needs
1000004771,Foundation Studies,NZ Citizen,Asian,Female,3,N,Y,8.0,5.1,9.2,7.0,7.1,Y,2024,Would benefit from more career guidance
1000006328,Arts & Social Sciences,International,Unknown/Not Stated,Female,3,N,N,9.2,5.0,10.0,5.9,7.1,Y,2024,Course content felt outdated in places
1000002829,Arts & Social Sciences,NZ Citizen,Māori,Female,3,N,N,5.3,7.0,4.0,7.3,5.0,Y,2024,Strong industry connections in my programme
1000003717,Arts & Social Sciences,NZ Citizen,Māori,Female,2,Y,Y,9.0,3.4,6.6,5.4,5.3,Y,2024,Strong industry connections in my programme
1000000568,Science & Technology,NZ Citizen,NZ European,Male,3,N,N,7.2,8.8,7.0,8.5,7.2,Y,2024,Course content felt outdated in places
1000000360,Business & Economics,NZ Permanent Resident,NZ European,Male,1,N,N,6.7,7.8,7.1,4.7,7.2,Y,2024,Scholarship support made a real difference
1000002751,Education,NZ Citizen,Asian,Male,4,N,Y,6.9,6.1,7.4,6.3,6.2,Y,2024,Library resources met my needs
1000000759,Business & Economics,NZ Citizen,Other,Male,1,N,N,5.8,6.1,8.5,6.8,6.9,Y,2024,Administrative processes were confusing
1000003034,Arts & Social Sciences,NZ Permanent Resident,NZ European,Male,1,N,N,7.5,5.3,3.5,4.5,5.3,Y,2024,English language support was invaluable
1000006106,Education,International,Asian,Male,4,N,N,6.6,8.9,7.7,4.8,7.5,Y,2024,Cultural events helped me feel included
1000005265,Science & Technology,NZ Permanent Resident,Asian,Female,1,N,N,6.7,7.7,8.7,6.2,7.3,Y,2024,Cultural events helped me feel included
1000004217,Business & Economics,International,Other,Female,3,N,N,6.4,2.9,6.3,4.3,3.9,Y,2024,Clear pathway to employment in my field
1000000214,Education,NZ Citizen,NZ European,Female,4,N,Y,8.7,8.1,5.8,6.2,7.6,Y,2024,Course content felt outdated in places
1000003235,Business & Economics,NZ Permanent Resident,Other,Male,3,N,N,7.6,7.1,7.4,5.1,6.4,Y,2024,Campus facilities are excellent
1000005403,Foundation Studies,NZ Citizen,Māori,Female,2,N,N,7.3,6.4,4.9,8.7,5.6,Y,2024,Support services were very helpful
1000005473,Arts & Social Sciences,NZ Citizen,Asian,Female,3,N,N,5.0,5.8,9.1,4.9,5.8,Y,2024,Enjoyed the hands-on learning approach
1000004502,Arts & Social Sciences,International,Asian,Male,1,N,N,5.9,5.4,5.9,8.4,6.8,Y,2024,Great sense of community in my programme
1000005039,Arts & Social Sciences,NZ Citizen,NZ European,Male,1,N,N,5.2,8.8,9.0,5.5,6.9,Y,2024,Timetabling clashes made study difficult
1000002244,Arts & Social Sciences,NZ Citizen,Asian,Female,2,N,Y,5.5,4.8,6.5,6.3,6.4,Y,2024,Campus facilities are excellent
1000000725,Business & Economics,International,Other,Female,2,Y,Y,6.9,6.8,5.0,5.6,5.7,Y,2024,Course content felt outdated in places
1000004626,Health Sciences,International,Asian,Female,1,N,Y,8.5,7.0,6.6,8.2,6.8,Y,2024,Enjoyed the hands-on learning approach
1000000049,Arts & Social Sciences,NZ Citizen,Pacific Peoples,Female,1,N,Y,6.5,6.1,6.0,5.2,6.1,Y,2024,Enjoyed the hands-on learning approach
1000005077,Science & Technology,NZ Citizen,Asian,Male,2,Y,N,6.2,8.0,3.1,7.9,5.8,Y,2024,Timetabling clashes made study difficult
1000000887,Business & Economics,NZ Citizen,NZ European,Male,1,N,N,7.8,5.7,5.1,5.4,6.6,Y,2024,Felt isolated during online delivery
1000005674,Business & Economics,NZ Permanent Resident,Pacific Peoples,Female,1,N,N,6.0,6.6,5.1,10.0,6.7,Y,2024,Course content felt outdated in places
1000004461,Business & Economics,International,Asian,Male,1,Y,Y,4.7,8.4,5.1,4.5,4.6,Y,2024,Clear pathway to employment in my field
1000000516,Arts & Social Sciences,International,Asian,Female,3,N,N,6.5,3.9,8.9,4.3,5.5,Y,2024,Support services were very helpful
1000003613,Science & Technology,International,MELAA,Female,1,N,N,8.3,5.1,8.0,4.5,6.8,Y,2024,Workload felt unmanageable at times
1000000139,Arts & Social Sciences,NZ Citizen,Māori,Male,3,N,N,4.9,5.1,7.4,4.8,5.6,Y,2024,Scholarship support made a real difference
1000005217,Business & Economics,NZ Permanent Resident,NZ European,Female,4,N,N,7.8,5.7,5.7,6.8,6.1,Y,2024,Strong industry connections in my programme
1000005723,Business & Economics,NZ Permanent Resident,Other,Male,2,N,N,9.2,9.4,6.1,7.0,8.8,Y,2024,Scholarship support made a real difference
1000002955,Arts & Social Sciences,NZ Citizen,NZ European,Male,2,N,Y,9.5,8.8,3.4,5.7,7.6,Y,2024,Lecturers were approachable and knowledgeable
1000000463,Business & Economics,International,Unknown/Not Stated,Female,2,N,Y,6.6,9.6,9.0,6.0,6.9,Y,2024,Scholarship support made a real difference
1000003880,Business & Economics,International,Asian,Female,2,N,N,8.6,5.3,1.3,4.3,5.1,Y,2024,English language support was invaluable
1000005763,Arts & Social Sciences,International,Asian,Non-binary / Gender Diverse,1,N,N,5.3,4.4,4.4,5.2,4.8,Y,2024,Administrative processes were confusing
1000000594,Arts & Social Sciences,NZ Citizen,NZ European,Female,2,N,N,5.4,5.7,5.5,7.8,5.8,Y,2024,Support services were very helpful
1000000450,Arts & Social Sciences,NZ Citizen,NZ European,Female,3,N,N,8.3,4.5,6.4,5.2,5.8,Y,2024,Felt isolated during online delivery
1000003181,Business & Economics,NZ Citizen,Asian,Female,1,N,Y,7.2,9.5,5.0,6.1,6.5,Y,2024,Administrative processes were confusing
1000004015,Arts & Social Sciences,International,MELAA,Not Stated,4,N,Y,5.7,5.6,5.4,3.2,4.0,Y,2024,Great sense of community in my programme
1000000312,Education,NZ Citizen,Pacific Peoples,Male,2,N,N,7.1,7.8,4.3,3.4,6.1,Y,2024,Timetabling clashes made study difficult
1000004888,Business & Economics,International,Asian,Female,4,N,N,7.4,8.5,5.6,8.9,6.8,Y,2024,English language support was invaluable
1000003721,Business & Economics,NZ Citizen,Asian,Female,1,N,N,7.1,8.4,6.4,7.4,7.7,Y,2024,Great sense of community in my programme
1000000451,Foundation Studies,NZ Citizen,Pacific Peoples,Male,3,N,Y,5.2,6.0,6.2,4.4,4.9,Y,2024,Great sense of community in my programme
1000005238,Arts & Social Sciences,NZ Citizen,NZ European,Female,4,N,Y,7.4,7.0,7.0,7.1,6.3,Y,2024,Administrative processes were confusing
1000000890,Arts & Social Sciences,NZ Citizen,Asian,Female,1,N,N,5.7,4.7,8.5,9.4,5.6,Y,2024,Library resources met my needs
1000003361,Business & Economics,NZ Citizen,NZ European,Male,2,N,N,9.5,6.8,8.3,7.3,8.7,Y,2024,Enjoyed the hands-on learning approach
1000004030,Arts & Social Sciences,NZ Citizen,NZ European,Male,3,N,N,7.1,4.1,6.3,7.3,6.0,Y,2024,English language support was invaluable
1000004870,Foundation Studies,NZ Citizen,NZ European,Male,4,Y,N,6.9,5.2,5.4,4.2,4.1,Y,2024,Support services were very helpful
1000006077,Arts & Social Sciences,NZ Citizen,NZ European,Female,1,N,N,5.7,3.1,5.4,8.6,4.8,Y,2024,Scholarship support made a real difference
1000000999,Arts & Social Sciences,NZ Citizen,NZ European,Male,4,N,Y,7.8,10.0,9.1,6.6,7.8,Y,2024,Lecturers were approachable and knowledgeable
1000000389,Education,NZ Citizen,Pacific Peoples,Male,1,Y,N,5.4,7.3,6.8,5.2,5.7,Y,2024,Workload felt unmanageable at times
1000002330,Arts & Social Sciences,International,Asian,Female,4,N,Y,6.7,4.9,6.5,5.5,5.4,Y,2024,Timetabling clashes made study difficult
1000001476,Business & Economics,International,Asian,Male,2,N,N,5.8,6.9,4.5,4.6,5.4,Y,2024,Course content felt outdated in places
1000002240,Arts & Social Sciences,NZ Citizen,NZ European,Male,1,N,N,8.4,8.0,6.0,5.5,8.1,Y,2024,Administrative processes were confusing
1000005833,Business & Economics,NZ Permanent Resident,Other,Female,2,N,N,7.1,4.5,8.3,6.6,7.1,Y,2024,Course content felt outdated in places
1000005841,Education,International,Other,Female,2,Y,N,7.9,7.3,8.7,5.2,7.2,Y,2024,Scholarship support made a real difference
1000005412,Education,International,Asian,Male,2,N,N,6.8,8.7,7.0,5.4,6.9,Y,2024,Would benefit from more career guidance
1000005472,Science & Technology,International,Asian,Male,4,N,N,8.3,6.8,4.9,6.7,6.3,Y,2024,Workload felt unmanageable at times
1000004032,Arts & Social Sciences,NZ Citizen,Māori,Female,2,N,N,6.5,5.6,6.3,10.0,7.1,Y,2024,Library resources met my needs
1000000758,Foundation Studies,NZ Citizen,NZ European,Male,1,N,N,4.9,2.7,6.5,7.9,5.0,Y,2024,Administrative processes were confusing
1000003308,Business & Economics,International,MELAA,Male,3,N,Y,3.7,8.7,6.6,7.7,6.0,Y,2024,Campus facilities are excellent
1000005676,Science & Technology,NZ Citizen,NZ European,Female,1,N,Y,7.6,4.5,6.2,3.2,6.2,Y,2024,Lecturers were approachable and knowledgeable
1000001293,Business & Economics,International,Asian,Female,2,N,N,5.6,5.6,4.6,7.1,5.2,Y,2024,Enjoyed the hands-on learning approach
1000005718,Education,NZ Citizen,Pacific Peoples,Female,2,N,N,9.1,9.1,3.9,9.1,7.5,Y,2024,Scholarship support made a real difference
1000005428,Business & Economics,NZ Citizen,,Male,3,N,N,7.1,5.5,4.7,4.2,5.7,Y,2024,Lecturers were approachable and knowledgeable
1000001907,Arts & Social Sciences,International,Asian,Female,4,N,N,8.0,8.4,5.4,6.1,7.0,Y,2024,Lecturers were approachable and knowledgeable
1000004453,Arts & Social Sciences,International,Asian,Female,2,N,N,7.3,6.5,6.6,7.5,7.0,Y,2024,Course content felt outdated in places
1000004490,Foundation Studies,NZ Citizen,MELAA,Male,1,Y,N,6.4,4.6,6.9,7.0,5.7,Y,2024,Great sense of community in my programme
1000000368,Education,NZ Permanent Resident,NZ European,Female,3,N,N,7.6,6.5,5.5,4.4,5.7,Y,2024,Clear pathway to employment in my field
1000001937,Arts & Social Sciences,International,Other,Female,3,N,N,7.7,9.5,3.1,7.7,7.2,Y,2024,Lecturers were approachable and knowledgeable
1000001151,Arts & Social Sciences,International,Asian,Female,1,N,Y,6.7,5.4,5.5,4.1,5.6,Y,2024,Strong industry connections in my programme
1000004103,Foundation Studies,NZ Citizen,NZ European,Male,3,N,Y,6.6,1.7,5.4,8.8,4.4,Y,2024,Campus facilities are excellent
1000002916,Foundation Studies,NZ Citizen,Māori,Male,2,N,Y,4.2,5.2,5.8,6.7,4.5,Y,2024,English language support was invaluable
1000006392,Business & Economics,International,Other,Female,1,N,Y,6.3,5.0,8.7,9.4,6.6,Y,2024,Lecturers were approachable and knowledgeable
1000000191,Arts & Social Sciences,International,Other,Female,1,N,N,6.8,4.2,7.0,5.9,5.4,Y,2024,Would appreciate more feedback on assessments
1000006072,Foundation Studies,NZ Citizen,Asian,Male,1,N,N,5.2,9.2,6.1,5.6,7.1,Y,2024,Campus facilities are excellent
1000006494,Education,NZ Citizen,Unknown/Not Stated,Female,1,Y,Y,5.3,7.9,6.1,3.6,5.2,Y,2024,Clear pathway to employment in my field
1000000174,Arts & Social Sciences,NZ Citizen,NZ European,Male,3,N,Y,7.2,9.1,6.8,3.5,6.8,Y,2024,Strong industry connections in my programme
1000004355,Arts & Social Sciences,International,Asian,Female,3,N,Y,6.3,6.5,6.6,6.3,6.1,Y,2024,Workload felt unmanageable at times
1000003929,Education,International,Asian,Male,4,N,N,7.9,6.9,7.3,2.4,6.7,Y,2024,Enjoyed the hands-on learning approach
1000004885,Arts & Social Sciences,NZ Citizen,Unknown/Not Stated,Male,2,N,N,8.8,5.1,6.9,6.8,7.1,Y,2024,Would appreciate more feedback on assessments
1000002477,Arts & Social Sciences,NZ Citizen,Asian,Female,4,N,N,7.0,6.4,6.9,7.7,7.4,Y,2024,Lecturers were approachable and knowledgeable
1000002292,Health Sciences,NZ Citizen,NZ European,Female,1,N,N,6.4,6.7,5.7,5.2,5.6,Y,2024,Felt isolated during online delivery
1000005647,Education,NZ Citizen,Pacific Peoples,Female,1,N,N,7.6,8.1,5.7,7.1,6.7,Y,2024,Administrative processes were confusing
1000006321,Education,International,Unknown/Not Stated,Female,3,N,N,6.0,7.2,9.6,7.5,5.8,Y,2024,Support services were very helpful
1000006108,Education,NZ Citizen,NZ European,Male,2,N,N,8.2,8.3,6.0,5.1,7.1,Y,2024,Would appreciate more feedback on assessments
1000003014,Arts & Social Sciences,NZ Citizen,NZ European,Female,1,N,N,6.3,5.8,5.6,5.6,6.4,Y,2024,Felt isolated during online delivery
1000001164,Business & Economics,NZ Citizen,NZ European,Female,4,N,Y,5.6,3.9,8.7,5.9,5.6,Y,2024,Timetabling clashes made study difficult
1000004680,Arts & Social Sciences,NZ Citizen,NZ European,Female,1,N,N,7.1,5.5,7.4,4.5,6.2,Y,2024,Strong industry connections in my programme
1000003158,Education,NZ Permanent Resident,NZ European,Female,1,N,Y,4.5,9.2,6.2,7.6,6.8,Y,2024,Cultural events helped me feel included
1000004827,Business & Economics,International,Unknown/Not Stated,Male,4,N,N,7.3,7.3,4.4,6.1,6.4,Y,2024,Course content felt outdated in places
1000005553,Education,NZ Citizen,NZ European,Female,2,N,N,8.1,6.2,6.0,6.6,6.8,Y,2024,Strong industry connections in my programme
1000001661,Arts & Social Sciences,NZ Citizen,NZ European,Male,1,N,Y,7.2,6.4,4.0,2.2,5.5,Y,2024,Would benefit from more career guidance
1000000508,Science & Technology,NZ Citizen,Pacific Peoples,Female,2,N,Y,6.5,8.9,6.1,8.5,6.8,Y,2024,Strong industry connections in my programme
1000000166,Science & Technology,NZ Citizen,Māori,Male,1,N,N,8.7,7.3,6.8,9.9,7.0,Y,2024,Strong industry connections in my programme
1000005458,Education,International,MELAA,Male,3,N,N,7.1,3.4,4.0,5.6,4.5,Y,2024,Workload felt unmanageable at times
1000004446,Business & Economics,NZ Citizen,Pacific Peoples,Female,3,Y,Y,6.0,8.1,4.3,4.1,5.0,Y,2024,Would appreciate more feedback on assessments
1000003049,Education,NZ Permanent Resident,Māori,Female,1,Y,Y,6.8,6.1,4.6,5.3,5.1,Y,2024,Lecturers were approachable and knowledgeable
1000005956,Arts & Social Sciences,NZ Permanent Resident,Unknown/Not Stated,Female,3,Y,N,6.6,8.2,5.1,7.5,6.9,Y,2024,Clear pathway to employment in my field
1000000103,Education,International,Asian,Female,4,N,Y,7.1,6.9,7.6,6.6,6.2,Y,2024,Cultural events helped me feel included
1000002858,Science & Technology,NZ Citizen,Asian,Female,2,N,N,9.2,7.8,5.8,5.1,7.9,Y,2024,Timetabling clashes made study difficult
1000003750,Arts & Social Sciences,International,Other,Male,4,N,N,7.0,6.0,6.4,6.2,6.3,Y,2024,English language support was invaluable
1000003204,Business & Economics,NZ Citizen,Other,Female,2,N,N,8.0,8.9,6.5,7.6,8.3,Y,2024,Support services were very helpful
1000001752,Business & Economics,NZ Permanent Resident,MELAA,Female,4,N,N,8.7,8.2,7.6,10.0,8.3,Y,2024,Enjoyed the hands-on learning approach
1000005793,Business & Economics,International,Asian,Female,1,N,N,7.1,6.4,5.4,8.9,6.4,Y,2024,Support services were very helpful
1000003618,Business & Economics,International,Other,Non-binary / Gender Diverse,4,N,N,5.3,7.7,4.6,6.7,5.2,Y,2024,Would benefit from more career guidance
1000001658,Business & Economics,NZ Permanent Resident,Asian,Male,3,N,N,7.5,8.0,5.0,4.4,6.7,Y,2024,Enjoyed the hands-on learning approach
1000000152,Business & Economics,NZ Permanent Resident,NZ European,Male,2,N,N,8.1,9.0,4.6,5.7,7.8,Y,2024,Clear pathway to employment in my field
